filename,snapshot,bearing_id,cv_score,cv_flag
2004.02.16.03.12.39_b1_ch1,2004.02.16.03.12.39,b1_ch1,0.008136657066643238,0
2004.02.16.03.12.39_b2_ch1,2004.02.16.03.12.39,b2_ch1,0.007980340160429478,0
2004.02.16.03.12.39_b3_ch1,2004.02.16.03.12.39,b3_ch1,0.010330679826438427,0
2004.02.16.03.12.39_b4_ch1,2004.02.16.03.12.39,b4_ch1,0.004719299729913473,0
2004.02.16.03.22.39_b1_ch1,2004.02.16.03.22.39,b1_ch1,0.008988729678094387,0
2004.02.16.03.22.39_b2_ch1,2004.02.16.03.22.39,b2_ch1,0.00685567781329155,0
2004.02.16.03.22.39_b3_ch1,2004.02.16.03.22.39,b3_ch1,0.010648451745510101,0
2004.02.16.03.22.39_b4_ch1,2004.02.16.03.22.39,b4_ch1,0.006570181343704462,0
2004.02.16.03.32.39_b1_ch1,2004.02.16.03.32.39,b1_ch1,0.006985899060964584,0
2004.02.16.03.32.39_b2_ch1,2004.02.16.03.32.39,b2_ch1,0.005723429378122091,0
2004.02.16.03.32.39_b3_ch1,2004.02.16.03.32.39,b3_ch1,0.012576962821185589,1
2004.02.16.03.32.39_b4_ch1,2004.02.16.03.32.39,b4_ch1,0.007500837091356516,0
2004.02.16.03.42.39_b1_ch1,2004.02.16.03.42.39,b1_ch1,0.0065672979690134525,0
2004.02.16.03.42.39_b2_ch1,2004.02.16.03.42.39,b2_ch1,0.005939122289419174,0
2004.02.16.03.42.39_b3_ch1,2004.02.16.03.42.39,b3_ch1,0.011556063778698444,0
2004.02.16.03.42.39_b4_ch1,2004.02.16.03.42.39,b4_ch1,0.005725335329771042,0
2004.02.16.03.52.39_b1_ch1,2004.02.16.03.52.39,b1_ch1,0.006053294520825148,0
2004.02.16.03.52.39_b2_ch1,2004.02.16.03.52.39,b2_ch1,0.0052140033803880215,0
2004.02.16.03.52.39_b3_ch1,2004.02.16.03.52.39,b3_ch1,0.012639188207685947,1
2004.02.16.03.52.39_b4_ch1,2004.02.16.03.52.39,b4_ch1,0.007401617709547281,0
2004.02.16.04.02.39_b1_ch1,2004.02.16.04.02.39,b1_ch1,0.0065572611056268215,0
2004.02.16.04.02.39_b2_ch1,2004.02.16.04.02.39,b2_ch1,0.006899159401655197,0
2004.02.16.04.02.39_b3_ch1,2004.02.16.04.02.39,b3_ch1,0.010646809823811054,0
2004.02.16.04.02.39_b4_ch1,2004.02.16.04.02.39,b4_ch1,0.0051322621293365955,0
2004.02.16.04.12.39_b1_ch1,2004.02.16.04.12.39,b1_ch1,0.0058609540574252605,0
2004.02.16.04.12.39_b2_ch1,2004.02.16.04.12.39,b2_ch1,0.007185060065239668,0
2004.02.16.04.12.39_b3_ch1,2004.02.16.04.12.39,b3_ch1,0.006437308620661497,0
2004.02.16.04.12.39_b4_ch1,2004.02.16.04.12.39,b4_ch1,0.007229709532111883,0
2004.02.16.04.22.39_b1_ch1,2004.02.16.04.22.39,b1_ch1,0.006110252346843481,0
2004.02.16.04.22.39_b2_ch1,2004.02.16.04.22.39,b2_ch1,0.0086892144754529,0
2004.02.16.04.22.39_b3_ch1,2004.02.16.04.22.39,b3_ch1,0.0096619613468647,0
2004.02.16.04.22.39_b4_ch1,2004.02.16.04.22.39,b4_ch1,0.006731570232659578,0
2004.02.16.04.32.39_b1_ch1,2004.02.16.04.32.39,b1_ch1,0.011501160450279713,0
2004.02.16.04.32.39_b2_ch1,2004.02.16.04.32.39,b2_ch1,0.006185780744999647,0
2004.02.16.04.32.39_b3_ch1,2004.02.16.04.32.39,b3_ch1,0.011294704861938953,0
2004.02.16.04.32.39_b4_ch1,2004.02.16.04.32.39,b4_ch1,0.007531285751610994,0
2004.02.16.04.42.39_b1_ch1,2004.02.16.04.42.39,b1_ch1,0.007791662123054266,0
2004.02.16.04.42.39_b2_ch1,2004.02.16.04.42.39,b2_ch1,0.007981785573065281,0
2004.02.16.04.42.39_b3_ch1,2004.02.16.04.42.39,b3_ch1,0.013505518436431885,1
2004.02.16.04.42.39_b4_ch1,2004.02.16.04.42.39,b4_ch1,0.008340969681739807,0
2004.02.16.04.52.39_b1_ch1,2004.02.16.04.52.39,b1_ch1,0.006108196452260017,0
2004.02.16.04.52.39_b2_ch1,2004.02.16.04.52.39,b2_ch1,0.00696287676692009,0
2004.02.16.04.52.39_b3_ch1,2004.02.16.04.52.39,b3_ch1,0.01148386299610138,0
2004.02.16.04.52.39_b4_ch1,2004.02.16.04.52.39,b4_ch1,0.009563839063048363,0
2004.02.16.05.02.39_b1_ch1,2004.02.16.05.02.39,b1_ch1,0.008076109923422337,0
2004.02.16.05.02.39_b2_ch1,2004.02.16.05.02.39,b2_ch1,0.0053795333951711655,0
2004.02.16.05.02.39_b3_ch1,2004.02.16.05.02.39,b3_ch1,0.015805864706635475,1
2004.02.16.05.02.39_b4_ch1,2004.02.16.05.02.39,b4_ch1,0.005810922477394342,0
2004.02.16.05.12.39_b1_ch1,2004.02.16.05.12.39,b1_ch1,0.008468451909720898,0
2004.02.16.05.12.39_b2_ch1,2004.02.16.05.12.39,b2_ch1,0.007654443383216858,0
2004.02.16.05.12.39_b3_ch1,2004.02.16.05.12.39,b3_ch1,0.010507874190807343,0
2004.02.16.05.12.39_b4_ch1,2004.02.16.05.12.39,b4_ch1,0.008232850581407547,0
2004.02.16.05.22.39_b1_ch1,2004.02.16.05.22.39,b1_ch1,0.0068092611618340015,0
2004.02.16.05.22.39_b2_ch1,2004.02.16.05.22.39,b2_ch1,0.007431047037243843,0
2004.02.16.05.22.39_b3_ch1,2004.02.16.05.22.39,b3_ch1,0.009531880728900433,0
2004.02.16.05.22.39_b4_ch1,2004.02.16.05.22.39,b4_ch1,0.005144151393324137,0
2004.02.16.05.32.39_b1_ch1,2004.02.16.05.32.39,b1_ch1,0.006576179061084986,0
2004.02.16.05.32.39_b2_ch1,2004.02.16.05.32.39,b2_ch1,0.0070459856651723385,0
2004.02.16.05.32.39_b3_ch1,2004.02.16.05.32.39,b3_ch1,0.0074182846583426,0
2004.02.16.05.32.39_b4_ch1,2004.02.16.05.32.39,b4_ch1,0.007098343688994646,0
2004.02.16.05.42.39_b1_ch1,2004.02.16.05.42.39,b1_ch1,0.006704878527671099,0
2004.02.16.05.42.39_b2_ch1,2004.02.16.05.42.39,b2_ch1,0.006480503361672163,0
2004.02.16.05.42.39_b3_ch1,2004.02.16.05.42.39,b3_ch1,0.007457885891199112,0
2004.02.16.05.42.39_b4_ch1,2004.02.16.05.42.39,b4_ch1,0.0073408931493759155,0
2004.02.16.05.52.39_b1_ch1,2004.02.16.05.52.39,b1_ch1,0.008910446427762508,0
2004.02.16.05.52.39_b2_ch1,2004.02.16.05.52.39,b2_ch1,0.005407301243394613,0
2004.02.16.05.52.39_b3_ch1,2004.02.16.05.52.39,b3_ch1,0.01310968678444624,1
2004.02.16.05.52.39_b4_ch1,2004.02.16.05.52.39,b4_ch1,0.005407772492617369,0
2004.02.16.06.02.39_b1_ch1,2004.02.16.06.02.39,b1_ch1,0.008216417394578457,0
2004.02.16.06.02.39_b2_ch1,2004.02.16.06.02.39,b2_ch1,0.006406068801879883,0
2004.02.16.06.02.39_b3_ch1,2004.02.16.06.02.39,b3_ch1,0.011023291386663914,0
2004.02.16.06.02.39_b4_ch1,2004.02.16.06.02.39,b4_ch1,0.008611559867858887,0
2004.02.16.06.12.39_b1_ch1,2004.02.16.06.12.39,b1_ch1,0.00716695562005043,0
2004.02.16.06.12.39_b2_ch1,2004.02.16.06.12.39,b2_ch1,0.008532527834177017,0
2004.02.16.06.12.39_b3_ch1,2004.02.16.06.12.39,b3_ch1,0.013733808882534504,1
2004.02.16.06.12.39_b4_ch1,2004.02.16.06.12.39,b4_ch1,0.008829225786030293,0
2004.02.16.06.22.39_b1_ch1,2004.02.16.06.22.39,b1_ch1,0.0056264749728143215,0
2004.02.16.06.22.39_b2_ch1,2004.02.16.06.22.39,b2_ch1,0.006660964339971542,0
2004.02.16.06.22.39_b3_ch1,2004.02.16.06.22.39,b3_ch1,0.010201570577919483,0
2004.02.16.06.22.39_b4_ch1,2004.02.16.06.22.39,b4_ch1,0.006895424332469702,0
2004.02.16.06.32.39_b1_ch1,2004.02.16.06.32.39,b1_ch1,0.007434740662574768,0
2004.02.16.06.32.39_b2_ch1,2004.02.16.06.32.39,b2_ch1,0.006063796579837799,0
2004.02.16.06.32.39_b3_ch1,2004.02.16.06.32.39,b3_ch1,0.010983288288116455,0
2004.02.16.06.32.39_b4_ch1,2004.02.16.06.32.39,b4_ch1,0.006564879324287176,0
2004.02.16.06.42.39_b1_ch1,2004.02.16.06.42.39,b1_ch1,0.0070181782357394695,0
2004.02.16.06.42.39_b2_ch1,2004.02.16.06.42.39,b2_ch1,0.006330026779323816,0
2004.02.16.06.42.39_b3_ch1,2004.02.16.06.42.39,b3_ch1,0.011621412821114063,0
2004.02.16.06.42.39_b4_ch1,2004.02.16.06.42.39,b4_ch1,0.008851573802530766,0
2004.02.16.06.52.39_b1_ch1,2004.02.16.06.52.39,b1_ch1,0.006338868755847216,0
2004.02.16.06.52.39_b2_ch1,2004.02.16.06.52.39,b2_ch1,0.006530076265335083,0
2004.02.16.06.52.39_b3_ch1,2004.02.16.06.52.39,b3_ch1,0.010453212074935436,0
2004.02.16.06.52.39_b4_ch1,2004.02.16.06.52.39,b4_ch1,0.005514536052942276,0
2004.02.16.07.02.39_b1_ch1,2004.02.16.07.02.39,b1_ch1,0.0075032953172922134,0
2004.02.16.07.02.39_b2_ch1,2004.02.16.07.02.39,b2_ch1,0.005376556422561407,0
2004.02.16.07.02.39_b3_ch1,2004.02.16.07.02.39,b3_ch1,0.012576687149703503,1
2004.02.16.07.02.39_b4_ch1,2004.02.16.07.02.39,b4_ch1,0.0074368626810610294,0
2004.02.16.07.12.39_b1_ch1,2004.02.16.07.12.39,b1_ch1,0.006495275069028139,0
2004.02.16.07.12.39_b2_ch1,2004.02.16.07.12.39,b2_ch1,0.004892457276582718,0
2004.02.16.07.12.39_b3_ch1,2004.02.16.07.12.39,b3_ch1,0.006188040133565664,0
2004.02.16.07.12.39_b4_ch1,2004.02.16.07.12.39,b4_ch1,0.00784055795520544,0
2004.02.16.07.22.39_b1_ch1,2004.02.16.07.22.39,b1_ch1,0.007522344123572111,0
2004.02.16.07.22.39_b2_ch1,2004.02.16.07.22.39,b2_ch1,0.006302862893790007,0
2004.02.16.07.22.39_b3_ch1,2004.02.16.07.22.39,b3_ch1,0.012613184750080109,1
2004.02.16.07.22.39_b4_ch1,2004.02.16.07.22.39,b4_ch1,0.006890070158988237,0
2004.02.16.07.32.39_b1_ch1,2004.02.16.07.32.39,b1_ch1,0.0066498336382210255,0
2004.02.16.07.32.39_b2_ch1,2004.02.16.07.32.39,b2_ch1,0.00493171950802207,0
2004.02.16.07.32.39_b3_ch1,2004.02.16.07.32.39,b3_ch1,0.010348979383707047,0
2004.02.16.07.32.39_b4_ch1,2004.02.16.07.32.39,b4_ch1,0.009553326293826103,0
2004.02.16.07.42.39_b1_ch1,2004.02.16.07.42.39,b1_ch1,0.007281092926859856,0
2004.02.16.07.42.39_b2_ch1,2004.02.16.07.42.39,b2_ch1,0.006003502756357193,0
2004.02.16.07.42.39_b3_ch1,2004.02.16.07.42.39,b3_ch1,0.008000812493264675,0
2004.02.16.07.42.39_b4_ch1,2004.02.16.07.42.39,b4_ch1,0.00965127069503069,0
2004.02.16.07.52.39_b1_ch1,2004.02.16.07.52.39,b1_ch1,0.006747829262167215,0
2004.02.16.07.52.39_b2_ch1,2004.02.16.07.52.39,b2_ch1,0.005725998431444168,0
2004.02.16.07.52.39_b3_ch1,2004.02.16.07.52.39,b3_ch1,0.01023674476891756,0
2004.02.16.07.52.39_b4_ch1,2004.02.16.07.52.39,b4_ch1,0.005520997103303671,0
2004.02.16.08.02.39_b1_ch1,2004.02.16.08.02.39,b1_ch1,0.007937951944768429,0
2004.02.16.08.02.39_b2_ch1,2004.02.16.08.02.39,b2_ch1,0.006444055587053299,0
2004.02.16.08.02.39_b3_ch1,2004.02.16.08.02.39,b3_ch1,0.012527289800345898,1
2004.02.16.08.02.39_b4_ch1,2004.02.16.08.02.39,b4_ch1,0.006225820630788803,0
2004.02.16.08.12.39_b1_ch1,2004.02.16.08.12.39,b1_ch1,0.010195623151957989,0
2004.02.16.08.12.39_b2_ch1,2004.02.16.08.12.39,b2_ch1,0.007582534570246935,0
2004.02.16.08.12.39_b3_ch1,2004.02.16.08.12.39,b3_ch1,0.012394670397043228,1
2004.02.16.08.12.39_b4_ch1,2004.02.16.08.12.39,b4_ch1,0.008115625940263271,0
2004.02.16.08.22.39_b1_ch1,2004.02.16.08.22.39,b1_ch1,0.007743980269879103,0
2004.02.16.08.22.39_b2_ch1,2004.02.16.08.22.39,b2_ch1,0.0066355629824101925,0
2004.02.16.08.22.39_b3_ch1,2004.02.16.08.22.39,b3_ch1,0.010822762735188007,0
2004.02.16.08.22.39_b4_ch1,2004.02.16.08.22.39,b4_ch1,0.006157326977699995,0
2004.02.16.08.32.39_b1_ch1,2004.02.16.08.32.39,b1_ch1,0.00838189572095871,0
2004.02.16.08.32.39_b2_ch1,2004.02.16.08.32.39,b2_ch1,0.0051068589091300964,0
2004.02.16.08.32.39_b3_ch1,2004.02.16.08.32.39,b3_ch1,0.009840895421802998,0
2004.02.16.08.32.39_b4_ch1,2004.02.16.08.32.39,b4_ch1,0.005420829635113478,0
2004.02.16.08.42.39_b1_ch1,2004.02.16.08.42.39,b1_ch1,0.00720715569332242,0
2004.02.16.08.42.39_b2_ch1,2004.02.16.08.42.39,b2_ch1,0.0060472493059933186,0
2004.02.16.08.42.39_b3_ch1,2004.02.16.08.42.39,b3_ch1,0.013018064200878143,1
2004.02.16.08.42.39_b4_ch1,2004.02.16.08.42.39,b4_ch1,0.008787802420556545,0
2004.02.16.08.52.39_b1_ch1,2004.02.16.08.52.39,b1_ch1,0.008001700043678284,0
2004.02.16.08.52.39_b2_ch1,2004.02.16.08.52.39,b2_ch1,0.008067742921411991,0
2004.02.16.08.52.39_b3_ch1,2004.02.16.08.52.39,b3_ch1,0.012389340437948704,1
2004.02.16.08.52.39_b4_ch1,2004.02.16.08.52.39,b4_ch1,0.008342684246599674,0
2004.02.16.09.02.39_b1_ch1,2004.02.16.09.02.39,b1_ch1,0.008283357135951519,0
2004.02.16.09.02.39_b2_ch1,2004.02.16.09.02.39,b2_ch1,0.0059003569185733795,0
2004.02.16.09.02.39_b3_ch1,2004.02.16.09.02.39,b3_ch1,0.008724288083612919,0
2004.02.16.09.02.39_b4_ch1,2004.02.16.09.02.39,b4_ch1,0.005350962281227112,0
2004.02.16.09.12.39_b1_ch1,2004.02.16.09.12.39,b1_ch1,0.004861127119511366,0
2004.02.16.09.12.39_b2_ch1,2004.02.16.09.12.39,b2_ch1,0.007892095483839512,0
2004.02.16.09.12.39_b3_ch1,2004.02.16.09.12.39,b3_ch1,0.012991669587790966,1
2004.02.16.09.12.39_b4_ch1,2004.02.16.09.12.39,b4_ch1,0.009864664636552334,0
2004.02.16.09.22.39_b1_ch1,2004.02.16.09.22.39,b1_ch1,0.0072811259888112545,0
2004.02.16.09.22.39_b2_ch1,2004.02.16.09.22.39,b2_ch1,0.006427334155887365,0
2004.02.16.09.22.39_b3_ch1,2004.02.16.09.22.39,b3_ch1,0.00915243849158287,0
2004.02.16.09.22.39_b4_ch1,2004.02.16.09.22.39,b4_ch1,0.006650811061263084,0
2004.02.16.09.32.39_b1_ch1,2004.02.16.09.32.39,b1_ch1,0.005409641657024622,0
2004.02.16.09.32.39_b2_ch1,2004.02.16.09.32.39,b2_ch1,0.006189438048750162,0
2004.02.16.09.32.39_b3_ch1,2004.02.16.09.32.39,b3_ch1,0.00942421518266201,0
2004.02.16.09.32.39_b4_ch1,2004.02.16.09.32.39,b4_ch1,0.00670303450897336,0
2004.02.16.09.42.39_b1_ch1,2004.02.16.09.42.39,b1_ch1,0.007285126019269228,0
2004.02.16.09.42.39_b2_ch1,2004.02.16.09.42.39,b2_ch1,0.00555409723892808,0
2004.02.16.09.42.39_b3_ch1,2004.02.16.09.42.39,b3_ch1,0.016390664502978325,1
2004.02.16.09.42.39_b4_ch1,2004.02.16.09.42.39,b4_ch1,0.007096684072166681,0
2004.02.16.09.52.39_b1_ch1,2004.02.16.09.52.39,b1_ch1,0.007066789548844099,0
2004.02.16.09.52.39_b2_ch1,2004.02.16.09.52.39,b2_ch1,0.005936106201261282,0
2004.02.16.09.52.39_b3_ch1,2004.02.16.09.52.39,b3_ch1,0.011836908757686615,0
2004.02.16.09.52.39_b4_ch1,2004.02.16.09.52.39,b4_ch1,0.006488576531410217,0
2004.02.16.10.02.39_b1_ch1,2004.02.16.10.02.39,b1_ch1,0.007823065854609013,0
2004.02.16.10.02.39_b2_ch1,2004.02.16.10.02.39,b2_ch1,0.006668955087661743,0
2004.02.16.10.02.39_b3_ch1,2004.02.16.10.02.39,b3_ch1,0.008777585811913013,0
2004.02.16.10.02.39_b4_ch1,2004.02.16.10.02.39,b4_ch1,0.006901261862367392,0
2004.02.16.10.12.39_b1_ch1,2004.02.16.10.12.39,b1_ch1,0.008425996638834476,0
2004.02.16.10.12.39_b2_ch1,2004.02.16.10.12.39,b2_ch1,0.007592742796987295,0
2004.02.16.10.12.39_b3_ch1,2004.02.16.10.12.39,b3_ch1,0.011699237860739231,0
2004.02.16.10.12.39_b4_ch1,2004.02.16.10.12.39,b4_ch1,0.0074950698763132095,0
2004.02.16.10.22.39_b1_ch1,2004.02.16.10.22.39,b1_ch1,0.007200809195637703,0
2004.02.16.10.22.39_b2_ch1,2004.02.16.10.22.39,b2_ch1,0.006020733620971441,0
2004.02.16.10.22.39_b3_ch1,2004.02.16.10.22.39,b3_ch1,0.011929437518119812,0
2004.02.16.10.22.39_b4_ch1,2004.02.16.10.22.39,b4_ch1,0.008892365731298923,0
2004.02.16.10.32.39_b1_ch1,2004.02.16.10.32.39,b1_ch1,0.007319277618080378,0
2004.02.16.10.32.39_b2_ch1,2004.02.16.10.32.39,b2_ch1,0.005898801609873772,0
2004.02.16.10.32.39_b3_ch1,2004.02.16.10.32.39,b3_ch1,0.011084135621786118,0
2004.02.16.10.32.39_b4_ch1,2004.02.16.10.32.39,b4_ch1,0.006457224953919649,0
2004.02.16.10.42.39_b1_ch1,2004.02.16.10.42.39,b1_ch1,0.006778905168175697,0
2004.02.16.10.42.39_b2_ch1,2004.02.16.10.42.39,b2_ch1,0.006329208612442017,0
2004.02.16.10.42.39_b3_ch1,2004.02.16.10.42.39,b3_ch1,0.01189440954476595,0
2004.02.16.10.42.39_b4_ch1,2004.02.16.10.42.39,b4_ch1,0.009073729626834393,0
2004.02.16.10.52.39_b1_ch1,2004.02.16.10.52.39,b1_ch1,0.006436562165617943,0
2004.02.16.10.52.39_b2_ch1,2004.02.16.10.52.39,b2_ch1,0.007367538753896952,0
2004.02.16.10.52.39_b3_ch1,2004.02.16.10.52.39,b3_ch1,0.011169101111590862,0
2004.02.16.10.52.39_b4_ch1,2004.02.16.10.52.39,b4_ch1,0.005100175738334656,0
2004.02.16.11.02.39_b1_ch1,2004.02.16.11.02.39,b1_ch1,0.008798263035714626,0
2004.02.16.11.02.39_b2_ch1,2004.02.16.11.02.39,b2_ch1,0.007481683045625687,0
2004.02.16.11.02.39_b3_ch1,2004.02.16.11.02.39,b3_ch1,0.010406912304461002,0
2004.02.16.11.02.39_b4_ch1,2004.02.16.11.02.39,b4_ch1,0.006664098706096411,0
2004.02.16.11.12.39_b1_ch1,2004.02.16.11.12.39,b1_ch1,0.0070376917719841,0
2004.02.16.11.12.39_b2_ch1,2004.02.16.11.12.39,b2_ch1,0.005150231067091227,0
2004.02.16.11.12.39_b3_ch1,2004.02.16.11.12.39,b3_ch1,0.008084104396402836,0
2004.02.16.11.12.39_b4_ch1,2004.02.16.11.12.39,b4_ch1,0.008691612631082535,0
2004.02.16.11.22.39_b1_ch1,2004.02.16.11.22.39,b1_ch1,0.0076528252102434635,0
2004.02.16.11.22.39_b2_ch1,2004.02.16.11.22.39,b2_ch1,0.007031626533716917,0
2004.02.16.11.22.39_b3_ch1,2004.02.16.11.22.39,b3_ch1,0.010750469751656055,0
2004.02.16.11.22.39_b4_ch1,2004.02.16.11.22.39,b4_ch1,0.007426622789353132,0
2004.02.16.11.32.39_b1_ch1,2004.02.16.11.32.39,b1_ch1,0.007501322776079178,0
2004.02.16.11.32.39_b2_ch1,2004.02.16.11.32.39,b2_ch1,0.008566121570765972,0
2004.02.16.11.32.39_b3_ch1,2004.02.16.11.32.39,b3_ch1,0.009008538909256458,0
2004.02.16.11.32.39_b4_ch1,2004.02.16.11.32.39,b4_ch1,0.0074988193809986115,0
2004.02.16.11.42.39_b1_ch1,2004.02.16.11.42.39,b1_ch1,0.009244861081242561,0
2004.02.16.11.42.39_b2_ch1,2004.02.16.11.42.39,b2_ch1,0.006522659678012133,0
2004.02.16.11.42.39_b3_ch1,2004.02.16.11.42.39,b3_ch1,0.011939567513763905,0
2004.02.16.11.42.39_b4_ch1,2004.02.16.11.42.39,b4_ch1,0.004149404354393482,0
2004.02.16.11.52.39_b1_ch1,2004.02.16.11.52.39,b1_ch1,0.008248250000178814,0
2004.02.16.11.52.39_b2_ch1,2004.02.16.11.52.39,b2_ch1,0.005667410790920258,0
2004.02.16.11.52.39_b3_ch1,2004.02.16.11.52.39,b3_ch1,0.011511149816215038,0
2004.02.16.11.52.39_b4_ch1,2004.02.16.11.52.39,b4_ch1,0.007801455911248922,0
2004.02.16.12.02.39_b1_ch1,2004.02.16.12.02.39,b1_ch1,0.005897750612348318,0
2004.02.16.12.02.39_b2_ch1,2004.02.16.12.02.39,b2_ch1,0.004870131146162748,0
2004.02.16.12.02.39_b3_ch1,2004.02.16.12.02.39,b3_ch1,0.016069406643509865,1
2004.02.16.12.02.39_b4_ch1,2004.02.16.12.02.39,b4_ch1,0.00815163180232048,0
2004.02.16.12.12.39_b1_ch1,2004.02.16.12.12.39,b1_ch1,0.006450990680605173,0
2004.02.16.12.12.39_b2_ch1,2004.02.16.12.12.39,b2_ch1,0.005961214657872915,0
2004.02.16.12.12.39_b3_ch1,2004.02.16.12.12.39,b3_ch1,0.008426609449088573,0
2004.02.16.12.12.39_b4_ch1,2004.02.16.12.12.39,b4_ch1,0.00802567321807146,0
2004.02.16.12.22.39_b1_ch1,2004.02.16.12.22.39,b1_ch1,0.009290291927754879,0
2004.02.16.12.22.39_b2_ch1,2004.02.16.12.22.39,b2_ch1,0.007830774411559105,0
2004.02.16.12.22.39_b3_ch1,2004.02.16.12.22.39,b3_ch1,0.013246439397335052,1
2004.02.16.12.22.39_b4_ch1,2004.02.16.12.22.39,b4_ch1,0.010610868223011494,0
2004.02.16.12.32.39_b1_ch1,2004.02.16.12.32.39,b1_ch1,0.006875049322843552,0
2004.02.16.12.32.39_b2_ch1,2004.02.16.12.32.39,b2_ch1,0.005543205887079239,0
2004.02.16.12.32.39_b3_ch1,2004.02.16.12.32.39,b3_ch1,0.010482617653906345,0
2004.02.16.12.32.39_b4_ch1,2004.02.16.12.32.39,b4_ch1,0.006907796487212181,0
2004.02.16.12.42.39_b1_ch1,2004.02.16.12.42.39,b1_ch1,0.006493131164461374,0
2004.02.16.12.42.39_b2_ch1,2004.02.16.12.42.39,b2_ch1,0.005669637117534876,0
2004.02.16.12.42.39_b3_ch1,2004.02.16.12.42.39,b3_ch1,0.012110967189073563,0
2004.02.16.12.42.39_b4_ch1,2004.02.16.12.42.39,b4_ch1,0.008951299823820591,0
2004.02.16.12.52.39_b1_ch1,2004.02.16.12.52.39,b1_ch1,0.008481780998408794,0
2004.02.16.12.52.39_b2_ch1,2004.02.16.12.52.39,b2_ch1,0.008888356387615204,0
2004.02.16.12.52.39_b3_ch1,2004.02.16.12.52.39,b3_ch1,0.010786790400743484,0
2004.02.16.12.52.39_b4_ch1,2004.02.16.12.52.39,b4_ch1,0.007722167763859034,0
2004.02.16.13.02.39_b1_ch1,2004.02.16.13.02.39,b1_ch1,0.007789572700858116,0
2004.02.16.13.02.39_b2_ch1,2004.02.16.13.02.39,b2_ch1,0.0080458028241992,0
2004.02.16.13.02.39_b3_ch1,2004.02.16.13.02.39,b3_ch1,0.010858814232051373,0
2004.02.16.13.02.39_b4_ch1,2004.02.16.13.02.39,b4_ch1,0.0056698196567595005,0
2004.02.16.13.12.39_b1_ch1,2004.02.16.13.12.39,b1_ch1,0.0063458397053182125,0
2004.02.16.13.12.39_b2_ch1,2004.02.16.13.12.39,b2_ch1,0.007037814240902662,0
2004.02.16.13.12.39_b3_ch1,2004.02.16.13.12.39,b3_ch1,0.009355857037007809,0
2004.02.16.13.12.39_b4_ch1,2004.02.16.13.12.39,b4_ch1,0.008112098090350628,0
2004.02.16.13.22.39_b1_ch1,2004.02.16.13.22.39,b1_ch1,0.0069010271690785885,0
2004.02.16.13.22.39_b2_ch1,2004.02.16.13.22.39,b2_ch1,0.0062592290341854095,0
2004.02.16.13.22.39_b3_ch1,2004.02.16.13.22.39,b3_ch1,0.007718115579336882,0
2004.02.16.13.22.39_b4_ch1,2004.02.16.13.22.39,b4_ch1,0.006861040368676186,0
2004.02.16.13.32.39_b1_ch1,2004.02.16.13.32.39,b1_ch1,0.007429077755659819,0
2004.02.16.13.32.39_b2_ch1,2004.02.16.13.32.39,b2_ch1,0.006222650408744812,0
2004.02.16.13.32.39_b3_ch1,2004.02.16.13.32.39,b3_ch1,0.011686411686241627,0
2004.02.16.13.32.39_b4_ch1,2004.02.16.13.32.39,b4_ch1,0.00679652439430356,0
2004.02.16.13.42.39_b1_ch1,2004.02.16.13.42.39,b1_ch1,0.005555185955017805,0
2004.02.16.13.42.39_b2_ch1,2004.02.16.13.42.39,b2_ch1,0.005173965822905302,0
2004.02.16.13.42.39_b3_ch1,2004.02.16.13.42.39,b3_ch1,0.0076027256436645985,0
2004.02.16.13.42.39_b4_ch1,2004.02.16.13.42.39,b4_ch1,0.00865327287465334,0
2004.02.16.13.52.39_b1_ch1,2004.02.16.13.52.39,b1_ch1,0.007470026612281799,0
2004.02.16.13.52.39_b2_ch1,2004.02.16.13.52.39,b2_ch1,0.005053339060395956,0
2004.02.16.13.52.39_b3_ch1,2004.02.16.13.52.39,b3_ch1,0.011117782443761826,0
2004.02.16.13.52.39_b4_ch1,2004.02.16.13.52.39,b4_ch1,0.006440745200961828,0
2004.02.16.14.02.39_b1_ch1,2004.02.16.14.02.39,b1_ch1,0.006543250754475594,0
2004.02.16.14.02.39_b2_ch1,2004.02.16.14.02.39,b2_ch1,0.005897099617868662,0
2004.02.16.14.02.39_b3_ch1,2004.02.16.14.02.39,b3_ch1,0.009419284760951996,0
2004.02.16.14.02.39_b4_ch1,2004.02.16.14.02.39,b4_ch1,0.009902924299240112,0
2004.02.16.14.12.39_b1_ch1,2004.02.16.14.12.39,b1_ch1,0.009054840542376041,0
2004.02.16.14.12.39_b2_ch1,2004.02.16.14.12.39,b2_ch1,0.006569154094904661,0
2004.02.16.14.12.39_b3_ch1,2004.02.16.14.12.39,b3_ch1,0.014859228394925594,1
2004.02.16.14.12.39_b4_ch1,2004.02.16.14.12.39,b4_ch1,0.008046642877161503,0
2004.02.16.14.22.39_b1_ch1,2004.02.16.14.22.39,b1_ch1,0.00596936559304595,0
2004.02.16.14.22.39_b2_ch1,2004.02.16.14.22.39,b2_ch1,0.008134019561111927,0
2004.02.16.14.22.39_b3_ch1,2004.02.16.14.22.39,b3_ch1,0.012955337762832642,1
2004.02.16.14.22.39_b4_ch1,2004.02.16.14.22.39,b4_ch1,0.008064815774559975,0
2004.02.16.14.32.39_b1_ch1,2004.02.16.14.32.39,b1_ch1,0.008442031219601631,0
