snapshot,b1_ch1_score,b1_ch1_flag,b2_ch1_score,b2_ch1_flag,b3_ch1_score,b3_ch1_flag,b4_ch1_score,b4_ch1_flag,composite_score,composite_flag
2004.02.15.01.52.39,-0.04722546502500613,0,-0.06643639324381079,0,-0.10627295023010797,0,-0.10306808844060755,0,-0.04722546502500613,0
2004.02.15.02.02.39,-0.1038414500092516,0,-0.15423172101734373,0,-0.06338265078307781,0,-0.20875391318119935,0,-0.06338265078307781,0
2004.02.15.02.12.39,-0.14407882798188026,0,-0.13716368925716765,0,-0.12029213652346471,0,-0.17560040695945645,0,-0.12029213652346471,0
2004.02.15.02.22.39,-0.19782148311729647,0,-0.134673202798956,0,-0.11671089692905934,0,-0.14711597143506272,0,-0.11671089692905934,0
2004.02.15.02.32.39,-0.14406377107315294,0,-0.07983922886500328,0,-0.19184317760347064,0,-0.1790090671395212,0,-0.07983922886500328,0
2004.02.15.02.42.39,-0.11741892158470624,0,-0.08534119463908008,0,-0.10929715003243473,0,-0.14899076055676624,0,-0.08534119463908008,0
2004.02.15.02.52.39,-0.15826623634555737,0,-0.14688650762463484,0,-0.16598958682356452,0,-0.15880503291002113,0,-0.14688650762463484,0
2004.02.15.03.02.39,-0.1919125870149327,0,-0.13186894708014318,0,-0.2054872912837315,0,-0.18519006887697814,0,-0.13186894708014318,0
2004.02.15.03.12.39,-0.15421092068931802,0,-0.18178953351362215,0,-0.16387212939808987,0,-0.18987103689183144,0,-0.15421092068931802,0
2004.02.15.03.22.39,-0.15784895502175672,0,-0.1554381221289346,0,-0.17638059507954035,0,-0.16195886179739877,0,-0.1554381221289346,0
2004.02.15.03.32.39,-0.1496380637794132,0,-0.15147460407184793,0,-0.1653903980916332,0,-0.16536937538969232,0,-0.1496380637794132,0
2004.02.15.03.42.39,-0.12436286967535781,0,-0.13831793996892144,0,-0.18169858017476376,0,-0.08996757744571132,0,-0.08996757744571132,0
2004.02.15.03.52.39,-0.16428244425115873,0,-0.1468395991849593,0,-0.1732940826145925,0,-0.17685372149920348,0,-0.1468395991849593,0
2004.02.15.04.02.39,-0.15681974688312328,0,-0.11376599949809663,0,-0.19140248316622105,0,-0.14361404813654743,0,-0.11376599949809663,0
2004.02.15.04.12.39,-0.17069332903533313,0,-0.17826471635580293,0,-0.16655193010989466,0,-0.15814436245621388,0,-0.15814436245621388,0
2004.02.15.04.22.39,-0.1697833395448713,0,-0.1912548891948504,0,-0.19329667750305607,0,-0.1485634113524103,0,-0.1485634113524103,0
2004.02.15.04.32.39,-0.15196385034406712,0,-0.18824181908486087,0,-0.15390032490825745,0,-0.19564102367243325,0,-0.15196385034406712,0
2004.02.15.04.42.39,-0.1408571954330013,0,-0.18292585937131273,0,-0.17612231373803017,0,-0.19543314930156913,0,-0.1408571954330013,0
2004.02.15.04.52.39,-0.01613014598266571,0,-0.11036919845830107,0,-0.12937653521374703,0,-0.1713967670876858,0,-0.01613014598266571,0
2004.02.15.05.02.39,-0.18075915082722926,0,-0.17349222417687066,0,-9.873662373893755e-05,0,-0.1731935692921337,0,-9.873662373893755e-05,0
2004.02.15.05.12.39,-0.10372927752358746,0,-0.15482661642445023,0,-0.16558681676682524,0,-0.17741556376163542,0,-0.10372927752358746,0
2004.02.15.05.22.39,-0.157118133625268,0,-0.16621643234021044,0,-0.16030419385063382,0,-0.1817177081864238,0,-0.157118133625268,0
2004.02.15.05.32.39,-0.17434581843800695,0,-0.09515042840851928,0,-0.1882344228453503,0,-0.17325432572255145,0,-0.09515042840851928,0
2004.02.15.05.42.39,-0.1240352297815756,0,-0.13013689583754767,0,-0.16524678780429558,0,-0.19075312852927845,0,-0.1240352297815756,0
2004.02.15.05.52.39,-0.17780078652920112,0,-0.17062658422882843,0,-0.16730101166803762,0,-0.1642978009047158,0,-0.1642978009047158,0
2004.02.15.06.02.39,-0.13993572539750015,0,-0.15923369483189787,0,-0.18708597249960596,0,-0.2024571319553357,0,-0.13993572539750015,0
2004.02.15.06.12.39,-0.17872674930372856,0,-0.13679864404494813,0,-0.17138795504886878,0,-0.14077078046363234,0,-0.13679864404494813,0
2004.02.15.06.22.39,-0.13039035456296083,0,-0.08076552227650302,0,-0.08054113522033857,0,-0.18365522026749093,0,-0.08054113522033857,0
2004.02.15.06.32.39,-0.11679831320048623,0,-0.14072582838410586,0,-0.1623640225873073,0,-0.1548994251386862,0,-0.11679831320048623,0
2004.02.15.06.42.39,-0.17844279729859808,0,-0.17323248856648693,0,-0.09013503366623943,0,-0.18198538002802422,0,-0.09013503366623943,0
2004.02.15.06.52.39,-0.18813709862109845,0,-0.14970028694533544,0,-0.2036745960494462,0,-0.18872662113945737,0,-0.14970028694533544,0
2004.02.15.07.02.39,-0.03115908895663655,0,-0.08594292845762697,0,-0.1659524625642409,0,-0.1827640564360426,0,-0.03115908895663655,0
2004.02.15.07.12.39,-0.17846643195620543,0,-0.13377047180151824,0,-0.17230902528172476,0,-0.20600954458889792,0,-0.13377047180151824,0
2004.02.15.07.22.39,-0.17861205630895483,0,-0.13371963768982736,0,-0.15882562138933276,0,-0.21390504460855309,0,-0.13371963768982736,0
2004.02.15.07.32.39,-0.17600193051815421,0,-0.10759330649678073,0,-0.12812515048725076,0,-0.18618912297375828,0,-0.10759330649678073,0
2004.02.15.07.42.39,-0.1766156149206991,0,-0.14360139250466347,0,-0.14561236095115432,0,-0.20271720152713008,0,-0.14360139250466347,0
2004.02.15.07.52.39,-0.1291618081053572,0,-0.15068801279889893,0,-0.1765433703949138,0,-0.1612986816803541,0,-0.1291618081053572,0
2004.02.15.08.02.39,-0.17696123718338247,0,-0.042095524476336355,0,-0.17635528384343652,0,-0.19891403779827493,0,-0.042095524476336355,0
2004.02.15.08.12.39,-0.19591391766910865,0,-0.11692578635262213,0,-0.199957224288546,0,-0.21011385522307213,0,-0.11692578635262213,0
2004.02.15.08.22.39,-0.1788027351002316,0,-0.12747401126440794,0,-0.18619290720728626,0,-0.1405996269567793,0,-0.12747401126440794,0
2004.02.15.08.32.39,-0.16891610315863753,0,-0.1394772254606485,0,-0.13476147247472486,0,-0.2125086318235565,0,-0.13476147247472486,0
2004.02.15.08.42.39,-0.16646167169178128,0,-0.1446013823570534,0,-0.2117373092008547,0,-0.16783894008697453,0,-0.1446013823570534,0
2004.02.15.08.52.39,-0.15558847833246625,0,-0.14623091835762853,0,-0.20118314186272246,0,-0.16615556601901466,0,-0.14623091835762853,0
2004.02.15.09.02.39,-0.17051944954161563,0,-0.16125781342213036,0,-0.1458222674634223,0,-0.12642417732173067,0,-0.12642417732173067,0
2004.02.15.09.12.39,-0.14477560684369123,0,-0.17952535563067046,0,-0.17243918503246708,0,-0.16508660790285057,0,-0.14477560684369123,0
2004.02.15.09.22.39,-0.14016398343430653,0,-0.17704884568121382,0,-0.1933477551989331,0,-0.16270357705196775,0,-0.14016398343430653,0
2004.02.15.09.32.39,-0.1786544601105285,0,-0.17559749902965316,0,-0.19520387363634217,0,-0.09002484854217796,0,-0.09002484854217796,0
2004.02.15.09.42.39,-0.053167820494619544,0,-0.10483480918784871,0,-0.17397364127707654,0,-0.206258591004003,0,-0.053167820494619544,0
2004.02.15.09.52.39,-0.16625255371424247,0,-0.17378585863016444,0,-0.19652498258792234,0,-0.15068885543534222,0,-0.15068885543534222,0
2004.02.15.10.02.39,-0.1656368880074831,0,-0.1157817191385418,0,-0.11086152322362386,0,-0.11747087117516541,0,-0.11086152322362386,0
2004.02.15.10.12.39,-0.15584466800312202,0,-0.11999897700094969,0,-0.1538516073565741,0,-0.10688097284554443,0,-0.10688097284554443,0
2004.02.15.10.22.39,-0.14204750452901477,0,-0.1551286798809114,0,-0.17438194966484855,0,-0.19774818848445375,0,-0.14204750452901477,0
2004.02.15.10.32.39,-0.19427766108187328,0,-0.16278635583779127,0,-0.15814515850518168,0,-0.09887503133199199,0,-0.09887503133199199,0
2004.02.15.10.42.39,-0.16348537558697934,0,-0.16511120714241073,0,-0.18082277431412058,0,-0.17660687015954563,0,-0.16348537558697934,0
2004.02.15.10.52.39,-0.182741580595922,0,-0.16735392230909424,0,-0.12387146792951564,0,-2.180019868847083e-05,0,-2.180019868847083e-05,0
2004.02.15.11.02.39,-0.1769229333470887,0,-0.19037732604883184,0,-0.18226926933746856,0,-0.1919487366754613,0,-0.1769229333470887,0
2004.02.15.11.12.39,-0.14287256152019334,0,-0.12455686534954369,0,-0.08074620272410615,0,-0.1151005547685402,0,-0.08074620272410615,0
2004.02.15.11.22.39,-0.1913805633216621,0,-0.14185396229131586,0,-0.17454751259336965,0,-0.16773131920075918,0,-0.14185396229131586,0
2004.02.15.11.32.39,-0.18911128111393521,0,-0.15640149016949012,0,-0.16585072259303762,0,-0.16508158401247358,0,-0.15640149016949012,0
2004.02.15.11.42.39,-0.08902675735790061,0,-0.1601325189014393,0,-0.05209529466934548,0,-0.16738812945436082,0,-0.05209529466934548,0
2004.02.15.11.52.39,-0.11555965523906786,0,-0.14517206234486724,0,-0.08897539723553105,0,-0.17928815183302926,0,-0.08897539723553105,0
2004.02.15.12.02.39,-0.14792619614414299,0,-0.16665264336757257,0,-0.10900064126883269,0,-0.16872213154126386,0,-0.10900064126883269,0
2004.02.15.12.12.39,-0.14938101409448,0,-0.08563817724622613,0,-0.1885872501705842,0,-0.12242052333866066,0,-0.08563817724622613,0
2004.02.15.12.22.39,-0.1828467427390303,0,-0.19540837560604457,0,-0.151788382839387,0,-0.17426349231910926,0,-0.151788382839387,0
2004.02.15.12.32.39,-0.16613062278122892,0,-0.16103483769445587,0,-0.14812902481296203,0,-0.17108215894014295,0,-0.14812902481296203,0
2004.02.15.12.42.39,-0.1554768354641376,0,-0.17448272305635176,0,-0.10785356039611732,0,-0.20457404137905988,0,-0.10785356039611732,0
2004.02.15.12.52.39,-0.16860941595646156,0,-0.15113233287223587,0,-0.19716141716546448,0,-0.17722441722020094,0,-0.15113233287223587,0
2004.02.15.13.02.39,-0.0009891582223197082,0,-0.16718611848606102,0,-0.14452065656991642,0,-0.17946387345666404,0,-0.0009891582223197082,0
2004.02.15.13.12.39,-0.17909959638088813,0,-0.124864997029763,0,-0.18338453817750416,0,-0.21811813782100747,0,-0.124864997029763,0
2004.02.15.13.22.39,-0.18134816816697064,0,-0.17682162335891338,0,-0.19782706908865838,0,-0.17588437751566133,0,-0.17588437751566133,0
2004.02.15.13.32.39,-0.1875075638977738,0,-0.1504688621736101,0,-0.20126785653704338,0,-0.1823664540765112,0,-0.1504688621736101,0
2004.02.15.13.42.39,-0.15612853488851708,0,-0.19012473032261012,0,-0.1593616050475275,0,-0.2125157785928669,0,-0.15612853488851708,0
2004.02.15.13.52.39,-0.14736057689427856,0,-0.11568188914936917,0,-0.1609186566659213,0,-0.1381781677035374,0,-0.11568188914936917,0
2004.02.15.14.02.39,-0.173116995716467,0,-0.1577012155881754,0,-0.17500003257560326,0,-0.18607327030104692,0,-0.1577012155881754,0
2004.02.15.14.12.39,-0.15620507094296537,0,-0.12614071013022027,0,-0.1875429864461774,0,-0.17350658977698624,0,-0.12614071013022027,0
2004.02.15.14.22.39,-0.16324465635975238,0,-0.16704666388770534,0,-0.1676964469978905,0,-0.20463901162200865,0,-0.16324465635975238,0
2004.02.15.14.32.39,-0.18427441893104235,0,-0.16355082941407945,0,-0.08905727297641008,0,-0.1941476406673493,0,-0.08905727297641008,0
2004.02.15.14.42.39,-0.11636367196349756,0,-0.09401278226929283,0,-0.19657732432043074,0,-0.028826321619721762,0,-0.028826321619721762,0
2004.02.15.14.52.39,-0.003129443533155918,0,-0.17269149624312097,0,-0.17232263652712426,0,-0.17079110167835765,0,-0.003129443533155918,0
2004.02.15.15.02.39,-0.16308502087170346,0,-2.099968192004198e-05,0,-0.09247528089791146,0,-0.19759041555094659,0,-2.099968192004198e-05,0
2004.02.15.15.12.39,-0.16219530102514296,0,-0.12922723885028353,0,-0.168401820603007,0,-0.2082035257163634,0,-0.12922723885028353,0
2004.02.15.15.22.39,-0.10498065652096511,0,-0.12271868753894,0,-0.026411967119932767,0,-0.13045649302666207,0,-0.026411967119932767,0
2004.02.15.15.32.39,-0.19757265589119777,0,-0.1805561112812012,0,-0.18067967948829106,0,-0.13725254893243194,0,-0.13725254893243194,0
2004.02.15.15.42.39,-0.1818645787909542,0,-0.13026879969920807,0,-0.22459015007472266,0,-0.2141162007238674,0,-0.13026879969920807,0
2004.02.15.15.52.39,-0.18466398683489565,0,-0.13260402356082146,0,-0.15908897067688738,0,-0.15898122196174452,0,-0.13260402356082146,0
2004.02.15.16.02.39,-0.18179474625181874,0,-0.10162141627075177,0,-0.18039498319731795,0,-0.18308732416233436,0,-0.10162141627075177,0
2004.02.15.16.12.39,-0.17472749020884237,0,-0.15691814296476958,0,-0.04696942415505667,0,-0.19040411759965553,0,-0.04696942415505667,0
2004.02.15.16.22.39,-0.1574156867124829,0,-0.11275682876148824,0,-0.15303354531510938,0,-0.21185171478860854,0,-0.11275682876148824,0
2004.02.15.16.32.39,-0.15388874375776707,0,-0.17201388550239194,0,-0.10472384052286982,0,-0.20252003791992446,0,-0.10472384052286982,0
2004.02.15.16.42.39,-0.15860112682882194,0,-0.15054848590432002,0,-0.1655328062708823,0,-0.15961645833857757,0,-0.15054848590432002,0
2004.02.15.16.52.39,-0.19006611462452255,0,-0.11539768624933261,0,-0.06026608056867322,0,-0.21430779339148653,0,-0.06026608056867322,0
2004.02.15.17.02.39,-0.18102288008323486,0,-0.16125073228614795,0,-0.14979239556696305,0,-0.1776277428199447,0,-0.14979239556696305,0
2004.02.15.17.12.39,-0.14364135653903592,0,-0.1532801098677351,0,-0.14259430095533238,0,-0.14353746165356152,0,-0.14259430095533238,0
2004.02.15.17.22.39,-0.12547022597872476,0,-0.09418561564171879,0,-0.178576437644259,0,-0.16038449819346828,0,-0.09418561564171879,0
2004.02.15.17.32.39,-0.12821990013791018,0,-0.115833884223292,0,-0.20546673145466515,0,-0.12692698904556604,0,-0.115833884223292,0
2004.02.15.17.42.39,-0.18179332726810116,0,-0.1672740195618171,0,-0.1963321086797878,0,-0.20974720478192505,0,-0.1672740195618171,0
2004.02.15.17.52.39,-0.18655180047740327,0,-0.1312306213244815,0,-0.16690690053337454,0,-0.063698379190823,0,-0.063698379190823,0
2004.02.15.18.02.39,-0.13260742846307483,0,-0.15300139752778902,0,-0.176223686591076,0,-0.09850715665412574,0,-0.09850715665412574,0
2004.02.15.18.12.39,-0.1955934385130011,0,-0.17112803368199847,0,-0.2031154415160612,0,-0.19333702726268615,0,-0.17112803368199847,0
2004.02.15.18.22.39,-0.1576223723848253,0,-0.09269383658586122,0,-0.08611955474060728,0,-0.16553909048584475,0,-0.08611955474060728,0
2004.02.15.18.32.39,-0.14665658478835575,0,-0.1346352288994091,0,-0.1750616261148808,0,-0.06005637792902174,0,-0.06005637792902174,0
2004.02.15.18.42.39,-0.1747785876595806,0,-0.16407456341644916,0,-0.1852370175814072,0,-0.13615959608588118,0,-0.13615959608588118,0
2004.02.15.18.52.39,-0.1703318885660564,0,-0.15611581988815376,0,-0.1447884308591017,0,-0.19341172894205094,0,-0.1447884308591017,0
2004.02.15.19.02.39,-0.16239397745213707,0,-0.09412813355052496,0,-0.1709253763234848,0,-0.1686985674064882,0,-0.09412813355052496,0
2004.02.15.19.12.39,-0.10963144912088385,0,-0.09156881583238802,0,-0.11418281793127699,0,-0.17172587595750805,0,-0.09156881583238802,0
2004.02.15.19.22.39,-0.1414307191268887,0,-0.11505145596786776,0,-0.10844048601297207,0,-0.15854553647266434,0,-0.10844048601297207,0
2004.02.15.19.32.39,-0.09577132037368707,0,-0.09357889220070004,0,-0.08812411221862193,0,-0.20134701527212545,0,-0.08812411221862193,0
2004.02.15.19.42.39,-0.13198330847193845,0,-0.09006194797898948,0,-0.1874370217270671,0,-0.1932537060745339,0,-0.09006194797898948,0
2004.02.15.19.52.39,-0.16649266981946348,0,-0.18360955005898605,0,-0.09447907936690436,0,-0.13256361635463132,0,-0.09447907936690436,0
2004.02.15.20.02.39,-0.06895725726596524,0,-0.15313086428850697,0,-0.19617909378972653,0,-0.19657005404764366,0,-0.06895725726596524,0
2004.02.15.20.12.39,-0.18027718213809446,0,-0.12139719245963543,0,-0.1904451517849325,0,-0.16570645463649375,0,-0.12139719245963543,0
2004.02.15.20.22.39,-0.16655356593530635,0,-0.13779426945636142,0,-0.15572909631849913,0,-0.18727358755058948,0,-0.13779426945636142,0
2004.02.15.20.32.39,-0.11495331029086892,0,-0.15533031781390777,0,-0.17807549902289949,0,-0.11356926318616956,0,-0.11356926318616956,0
2004.02.15.20.42.39,-0.0938382836243109,0,-0.11203009004410897,0,-0.16857408875450497,0,-0.18958695157819805,0,-0.0938382836243109,0
2004.02.15.20.52.39,-0.15285189987282938,0,-0.16160126001271863,0,-0.15689551025405668,0,-0.16795025301450373,0,-0.15285189987282938,0
2004.02.15.21.02.39,-0.17391908167102466,0,-0.10889074608271998,0,-0.11523022403185135,0,-0.17437964587997662,0,-0.10889074608271998,0
2004.02.15.21.12.39,-0.18079211745260743,0,-0.11839053542434369,0,-0.20180210980719482,0,-0.19079289421763396,0,-0.11839053542434369,0
2004.02.15.21.22.39,-0.17047367200121571,0,-0.1437708162674708,0,-0.12113981369737026,0,-0.18666793497563372,0,-0.12113981369737026,0
2004.02.15.21.32.39,-0.1476089291526082,0,-0.14621017657059782,0,-0.18756767644024186,0,-0.1821389423884256,0,-0.14621017657059782,0
2004.02.15.21.42.39,-0.18402570860110484,0,-0.13286424167940375,0,-0.12546973352837842,0,-0.12046723796445857,0,-0.12046723796445857,0
2004.02.15.21.52.39,-0.1597305110500536,0,-0.11309262966418526,0,-0.1130764189349428,0,-0.1743975434383832,0,-0.1130764189349428,0
2004.02.15.22.02.39,-0.17525209476375825,0,-0.14301813549400155,0,-0.18419183690531699,0,-0.18315661776743375,0,-0.14301813549400155,0
2004.02.15.22.12.39,-0.03355612706484934,0,-0.17184932311838713,0,-0.20194922445905555,0,-0.19145774606062133,0,-0.03355612706484934,0
2004.02.15.22.22.39,-0.18733600293344282,0,-0.169928351565573,0,-0.1632411622964825,0,-0.17342461262501563,0,-0.1632411622964825,0
2004.02.15.22.32.39,-0.1487912040666186,0,-0.15707769202376193,0,-0.17102939946816054,0,-0.160314116409348,0,-0.1487912040666186,0
2004.02.15.22.42.39,-0.16828004047024336,0,-0.0753594812237331,0,-0.11187768478084298,0,-0.1628990110227762,0,-0.0753594812237331,0
2004.02.15.22.52.39,-0.05114847510848142,0,-0.11966641400041,0,-0.156439348249428,0,-0.08970692588243906,0,-0.05114847510848142,0
2004.02.15.23.02.39,-0.13829188591856034,0,-0.16633448628249475,0,-0.21038882230854322,0,-0.1462880260042272,0,-0.13829188591856034,0
2004.02.15.23.12.39,-0.1293072453934539,0,-0.17495992019841766,0,-0.17639221819360817,0,-0.07322423447025705,0,-0.07322423447025705,0
2004.02.15.23.22.39,-0.15467991588051305,0,-0.060292666182896304,0,-0.1754429862410693,0,-0.16542579084884323,0,-0.060292666182896304,0
2004.02.15.23.32.39,-0.1826148040984224,0,-0.1645821992524507,0,-0.14667324267310083,0,-0.19896420844012574,0,-0.14667324267310083,0
2004.02.15.23.42.39,-0.16671526637575074,0,-0.11350719945045334,0,-0.06509032325617325,0,-0.15929270752361163,0,-0.06509032325617325,0
2004.02.15.23.52.39,-0.10048079126079551,0,-0.18059524839423508,0,-0.1522439122707045,0,-0.15245253484614207,0,-0.10048079126079551,0
2004.02.16.00.02.39,-0.13417878976935876,0,-0.10697820604755814,0,-0.18847355431660517,0,-0.20729336652678648,0,-0.10697820604755814,0
2004.02.16.00.12.39,-0.18631064947671566,0,-0.08878222040207012,0,-0.1635122813805719,0,-0.1610402035878274,0,-0.08878222040207012,0
2004.02.16.00.22.39,-0.15318091606348494,0,-0.16834941782367013,0,-0.10281599646318929,0,-0.1964646516109521,0,-0.10281599646318929,0
2004.02.16.00.32.39,-0.12478193005568278,0,-0.10981261396493436,0,-0.13505601888304103,0,-0.17177553853280253,0,-0.10981261396493436,0
2004.02.16.00.42.39,-0.15792647001910615,0,-0.14791536619526385,0,-0.09120255823407397,0,-0.19538887135274446,0,-0.09120255823407397,0
2004.02.16.00.52.39,-0.12772036793348474,0,-0.06154851384675297,0,-0.08466998275049398,0,-0.14876069258502028,0,-0.06154851384675297,0
2004.02.16.01.02.39,-0.15593570245224964,0,-0.15455231964770033,0,-0.16711248760460573,0,-0.21863671948070146,0,-0.15455231964770033,0
2004.02.16.01.12.39,-0.11855124062569833,0,-0.11642102758128892,0,-0.128126939462258,0,-0.20023988474126664,0,-0.11642102758128892,0
2004.02.16.01.22.39,-0.18588187056732952,0,-0.1294103121046753,0,-0.20321206450911938,0,-0.08461382421884162,0,-0.08461382421884162,0
2004.02.16.01.32.39,-0.1480694161543128,0,-0.10646413437074476,0,-0.16420825454479876,0,-0.20626806732062747,0,-0.10646413437074476,0
2004.02.16.01.42.39,-0.1536674319079797,0,-0.1751408591431735,0,-0.06581416939478368,0,-0.15610815145167578,0,-0.06581416939478368,0
2004.02.16.01.52.39,-0.15387228798140834,0,-0.08458547622491769,0,-0.16794823282926713,0,-0.16495229674060036,0,-0.08458547622491769,0
2004.02.16.02.02.39,-0.08087416499329114,0,-0.16648084809004898,0,-0.15461988256729364,0,-0.13741396373087728,0,-0.08087416499329114,0
2004.02.16.02.12.39,-0.16010514794664288,0,-0.15230982726133285,0,-0.11673603562063617,0,-0.20632319545501837,0,-0.11673603562063617,0
2004.02.16.02.22.39,-0.13115538104900276,0,-0.12428047611558657,0,-0.17479733543881365,0,-0.16120395767917123,0,-0.12428047611558657,0
2004.02.16.02.32.39,-0.1466154436025207,0,-0.12474961380293309,0,-0.19665405503027772,0,-0.18286077191305117,0,-0.12474961380293309,0
2004.02.16.02.42.39,-0.1728856611326121,0,-0.14636301257391005,0,-0.13522909352669354,0,-0.20149759145015644,0,-0.13522909352669354,0
2004.02.16.02.52.39,-0.12668397031759082,0,-0.1729386369740657,0,-0.1678360742284466,0,-0.20357803629439714,0,-0.12668397031759082,0
2004.02.16.03.02.39,-0.17634179723727073,0,-0.12224468326959087,0,-0.15656246345674285,0,-0.1332819599955511,0,-0.12224468326959087,0
2004.02.16.03.12.39,-0.0807657192563967,0,-0.16223139890865595,0,-0.20884340437123905,0,-0.1646019327494282,0,-0.0807657192563967,0
2004.02.16.03.22.39,-0.084379945961019,0,-0.12828447261684245,0,-0.11016542993770051,0,-0.14367840271592425,0,-0.084379945961019,0
2004.02.16.03.32.39,-0.04521724011808781,0,-0.1465637549492661,0,-0.14238144791508844,0,-0.2068056123445317,0,-0.04521724011808781,0
2004.02.16.03.42.39,-0.07318586996578735,0,-0.05330732335195376,0,-0.1355439767143718,0,-0.053119239648100613,0,-0.053119239648100613,0
2004.02.16.03.52.39,-0.04601877831955603,0,-0.10623469476583602,0,-0.19506121853415787,0,-0.1683707552335844,0,-0.04601877831955603,0
2004.02.16.04.02.39,-0.08545151106098192,0,-0.12332844819106009,0,0.03085682167163284,1,-0.19461318172748654,0,0.03085682167163284,1
2004.02.16.04.12.39,-0.08576415994398523,0,-0.15333403494131842,0,-0.10519909426283269,0,-0.13704629965052628,0,-0.08576415994398523,0
2004.02.16.04.22.39,-0.031050650923829637,0,-0.17916827679255531,0,-0.15436145861906875,0,-0.1407731373339023,0,-0.031050650923829637,0
2004.02.16.04.32.39,-0.04860889200869278,0,-0.15387250188376012,0,-0.13682211411846945,0,-0.19803086253924346,0,-0.04860889200869278,0
2004.02.16.04.42.39,-0.059122104773268735,0,-0.14026551476214333,0,-0.10569983247465176,0,-0.20728125737179665,0,-0.059122104773268735,0
2004.02.16.04.52.39,-0.04474894278421071,0,-0.13281470302973464,0,-0.1977236994651977,0,-0.18126545919632786,0,-0.04474894278421071,0
2004.02.16.05.02.39,-0.022990709588569636,0,-0.13262585707324942,0,-0.154049434795476,0,-0.1740465296022553,0,-0.022990709588569636,0
2004.02.16.05.12.39,-0.07188381586705722,0,-0.16627632890615873,0,-0.1454347062833774,0,-0.15347350703940515,0,-0.07188381586705722,0
2004.02.16.05.22.39,-0.009231040912734856,0,-0.16262442899396895,0,-0.10648026005422212,0,-0.16399420457963432,0,-0.009231040912734856,0
2004.02.16.05.32.39,-0.0366552583170503,0,-0.14477431723023415,0,-0.21284726465762493,0,-0.17985037341291982,0,-0.0366552583170503,0
2004.02.16.05.42.39,-0.040831754290795885,0,-0.13570546360560232,0,-0.12064069030861962,0,-0.14187052194460342,0,-0.040831754290795885,0
2004.02.16.05.52.39,-0.07138091003940483,0,-0.14561379201855112,0,-0.19762480959162892,0,-0.1560954639456933,0,-0.07138091003940483,0
2004.02.16.06.02.39,-0.049906087193209436,0,-0.16467985099504379,0,-0.18014132290803542,0,-0.18718321886815714,0,-0.049906087193209436,0
2004.02.16.06.12.39,-0.040419539817156847,0,-0.16675000045110117,0,-0.21023819634943025,0,-0.108378734662465,0,-0.040419539817156847,0
2004.02.16.06.22.39,-0.04811084859475323,0,-0.1140879933445274,0,-0.13071181089338102,0,-0.16528073375616975,0,-0.04811084859475323,0
2004.02.16.06.32.39,-0.007457501602241012,0,-0.07745300857887888,0,-0.19073176683869603,0,-0.09322297693143045,0,-0.007457501602241012,0
2004.02.16.06.42.39,-0.06143340399019426,0,-0.16916184014858415,0,-0.1678046310667759,0,-0.19180481064757776,0,-0.06143340399019426,0
2004.02.16.06.52.39,-0.04328908592530367,0,-0.10722776138046042,0,-0.019273984212648698,0,-0.14283721693975399,0,-0.019273984212648698,0
2004.02.16.07.02.39,-0.026334011442926908,0,-0.11964393729015904,0,-0.18643424608028947,0,-0.1821148574500439,0,-0.026334011442926908,0
2004.02.16.07.12.39,-0.0010980664754991487,0,-0.08917988943781024,0,-0.11435607019561933,0,-0.1263379160476774,0,-0.0010980664754991487,0
2004.02.16.07.22.39,-0.006086579808805115,0,-0.09482743132355503,0,-0.15725171473350708,0,-0.10631985041703085,0,-0.006086579808805115,0
2004.02.16.07.32.39,-0.05850696049335924,0,-0.1411769882847571,0,-0.13445899169262998,0,-0.170362277407561,0,-0.05850696049335924,0
2004.02.16.07.42.39,-0.004222982700803124,0,-0.15404215771582197,0,-0.116524108647868,0,-0.13918925042381924,0,-0.004222982700803124,0
2004.02.16.07.52.39,-0.011623078321321811,0,-0.15264251925712996,0,-0.16813348233028658,0,-0.12878005619297472,0,-0.011623078321321811,0
2004.02.16.08.02.39,-0.08205311155765038,0,-0.14266563067467353,0,-0.1439211406958224,0,-0.18170111142378859,0,-0.08205311155765038,0
2004.02.16.08.12.39,-0.02590511443126986,0,-0.18194846748776083,0,-0.11177525224588686,0,-0.16967617927439727,0,-0.02590511443126986,0
2004.02.16.08.22.39,-0.003750305090850281,0,-0.09794660350241141,0,-0.18950754322756513,0,-0.1619134354878487,0,-0.003750305090850281,0
2004.02.16.08.32.39,-0.024000868365098182,0,-0.09628254481859194,0,-0.16579842840329456,0,-0.21709993234334218,0,-0.024000868365098182,0
2004.02.16.08.42.39,0.012600833293877622,1,-0.03998952034855696,0,-0.19261519318577752,0,-0.13411899164082786,0,0.012600833293877622,1
2004.02.16.08.52.39,0.06872924617418208,1,-0.17461238128407142,0,-0.12209626284127095,0,-0.1026363960907638,0,0.06872924617418208,1
2004.02.16.09.02.39,-0.001392223078482413,0,-0.08186528986470237,0,-0.16567252962398182,0,-0.14013176914028042,0,-0.001392223078482413,0
2004.02.16.09.12.39,0.008826727643934773,1,-0.09826889523113741,0,-0.10867645763565381,0,-0.14534852674474974,0,0.008826727643934773,1
2004.02.16.09.22.39,-0.01994904460197533,0,-0.13769115387868164,0,-0.19096406700309332,0,-0.2020388655524053,0,-0.01994904460197533,0
