snapshot,b1_ch1_rms,b1_ch1_peak_to_peak,b1_ch1_kurtosis,b1_ch1_crest_factor,b1_ch1_skewness,b1_ch1_shape_factor,b1_ch1_impulse_factor,b1_ch1_margin_factor,b1_ch1_spectral_centroid,b1_ch1_spectral_bandwidth,b1_ch1_spectral_entropy,b1_ch1_dominant_freq_hz,b1_ch1_hf_energy_ratio,b1_ch1_bpfo_band_energy,b1_ch1_bpfi_band_energy,b1_ch1_bsf_band_energy,b2_ch1_rms,b2_ch1_peak_to_peak,b2_ch1_kurtosis,b2_ch1_crest_factor,b2_ch1_skewness,b2_ch1_shape_factor,b2_ch1_impulse_factor,b2_ch1_margin_factor,b2_ch1_spectral_centroid,b2_ch1_spectral_bandwidth,b2_ch1_spectral_entropy,b2_ch1_dominant_freq_hz,b2_ch1_hf_energy_ratio,b2_ch1_bpfo_band_energy,b2_ch1_bpfi_band_energy,b2_ch1_bsf_band_energy,b3_ch1_rms,b3_ch1_peak_to_peak,b3_ch1_kurtosis,b3_ch1_crest_factor,b3_ch1_skewness,b3_ch1_shape_factor,b3_ch1_impulse_factor,b3_ch1_margin_factor,b3_ch1_spectral_centroid,b3_ch1_spectral_bandwidth,b3_ch1_spectral_entropy,b3_ch1_dominant_freq_hz,b3_ch1_hf_energy_ratio,b3_ch1_bpfo_band_energy,b3_ch1_bpfi_band_energy,b3_ch1_bsf_band_energy,b4_ch1_rms,b4_ch1_peak_to_peak,b4_ch1_kurtosis,b4_ch1_crest_factor,b4_ch1_skewness,b4_ch1_shape_factor,b4_ch1_impulse_factor,b4_ch1_margin_factor,b4_ch1_spectral_centroid,b4_ch1_spectral_bandwidth,b4_ch1_spectral_entropy,b4_ch1_dominant_freq_hz,b4_ch1_hf_energy_ratio,b4_ch1_bpfo_band_energy,b4_ch1_bpfi_band_energy,b4_ch1_bsf_band_energy
2004.02.15.04.32.39,0.076864965363881,0.759,3.307783977374368,5.841412896947534,0.038872604282347366,1.2677827983389447,7.405642788745347,8.81254429133063,3160.758292315531,2065.8650760558216,0.8123283006405976,1009.0,0.13731271388946625,0.006972611589440653,0.006423800889883296,0.03876854792161042,0.0944205795873409,0.849,3.171468148855676,4.755319253094249,0.14449299457183976,1.2613216415283415,5.997987086304165,7.121855193812949,3461.062322179148,2678.372551925529,0.7920937445264372,1009.0,0.28701529030858614,0.005866075379186712,0.005736963958226943,0.022837040001378643,0.09943837380783574,1.324,4.332067860288633,7.713320025548934,0.01406908896832209,1.2883234037232527,9.93725070932193,11.862723035097318,4397.26229401122,2441.644223498573,0.9038942987041865,1009.0,0.48454165455238307,0.008130520985039734,0.010189577325860002,0.014096138331177942,0.05571101013615374,0.474,3.1648027140832364,4.469493541608054,0.0063207530446730996,1.2630630563044345,5.6452521727964005,6.723438355599765,3023.506211161317,2084.2438167354962,0.8354383797510482,1009.0,0.11148174499634658,0.008877215474061801,0.010662282974004754,0.02491072099009691
2004.02.15.04.42.39,0.07859432684927471,0.813,3.527523061843325,5.471132806120193,0.0031698031267807024,1.2744201881000194,6.972522099895884,8.320022238766564,3210.854961887939,2026.1307351043954,0.8082988356689266,1009.0,0.12945215231838564,0.005963876805065466,0.006607764875539821,0.03994265020952225,0.09299301862866843,0.962,3.1780465333295718,5.301473242508713,0.10272621349758433,1.2579448283592065,6.668960848098549,7.900589829645658,3384.098231450534,2679.9616579101207,0.7856270298821897,1009.0,0.2779744059972253,0.005721423078370015,0.005416196899050021,0.02319150026019495,0.09902862073466123,1.575,4.53591658886213,8.876221777895966,0.08935555023709835,1.2924500477288432,11.472073260493438,13.750490599163692,4290.9586733286615,2547.9027929734402,0.8978439278912514,1009.0,0.46740663376249625,0.007400031850104635,0.00871055116706285,0.014298492386212803,0.055119046854711445,0.471,3.1148847772075694,4.426781918837616,0.00824104189677079,1.2588818316787354,5.572795330428605,6.628821345293147,2971.2327934562395,2108.485912839148,0.8311175901718373,1009.0,0.11281072675676125,0.009422191421615534,0.011813197206312964,0.027516969936721567
2004.02.15.04.52.39,0.07406587578013323,0.615,3.1608655511931616,4.2529707059035795,0.017356403779158903,1.2594888176283268,5.35656904578641,6.344642155186341,3105.7140791338184,2067.4975711739276,0.7912734283941132,1009.0,0.12898312125763328,0.00693662123957962,0.006622398488683862,0.03979191849245814,0.09168768426191436,0.747,3.0657767039856094,4.504421758763448,0.11123090858085873,1.2537816981491416,5.6475615618823785,6.676178350950646,3355.6566680569363,2672.734276453269,0.7756593743958328,1009.0,0.26891503324926597,0.006506765055257021,0.005692334999385237,0.022921777431765933,0.09521619622436879,1.165,4.003213661906022,6.616521400576212,0.0434990484932983,1.2830767207624345,8.489504581505797,10.130865892155452,4330.088728255025,2480.103001680948,0.901623932060315,1009.0,0.449476899498206,0.007682377907863534,0.009269954970706594,0.016939935392356217,0.05475266385500115,0.496,3.151650122238379,4.547723936490373,0.03301120609322432,1.2627072606531502,5.74244403405252,6.846746977222606,2973.009253260337,2095.5329254652597,0.8309742168627602,1009.0,0.10807174142152204,0.009990697386775407,0.011748428786246469,0.027848168534618988
2004.02.15.05.02.39,0.07718297304538742,0.698,3.336034830856613,5.001103025313793,0.020256186508447148,1.26576678990589,6.330230122340075,7.513889916537185,3129.616252319728,2065.3833681700344,0.8028631317147303,1009.0,0.1305364186253894,0.006478405017705484,0.006066782323241355,0.03735010952762845,0.0934297713149762,0.911,3.1766854765083217,5.094735792462548,0.11784134875271993,1.2615505885200426,6.427266937335253,7.632470763842511,3367.5254979809865,2707.4424780441327,0.7784535445543929,1009.0,0.2769587784033107,0.005426989749281408,0.00606182875158999,0.021063300767542936,0.10183912520183487,1.948,5.137928282161251,11.341417139148698,0.10536003604113454,1.2956744391448285,14.694784290874033,17.605647892193197,4140.876421801482,2608.473592899358,0.8802676787134931,237.0,0.44079475627624604,0.008476392097034513,0.01023249809008259,0.01665146483969748,0.05506149882035314,0.434,3.128295418558837,4.158985950367039,0.02862222413424337,1.2600279522841908,5.240438550619699,6.226798591050174,3020.8953310137013,2082.312502474143,0.8281311029920335,1009.0,0.10976016941558768,0.008046138192006749,0.012564495441235514,0.025800100745769102
2004.02.15.05.12.39,0.0776099066319621,0.84,3.5830624514456066,6.10746772635328,0.06050705045923583,1.2743816815483422,7.7832449911123245,9.293040243919739,3200.1711838407637,2039.5366247314817,0.8001849041261317,1009.0,0.1366591357736751,0.006801609563674295,0.006929148219026349,0.039410691058097864,0.09315085290261371,0.84,3.1386445239317453,5.03484386224917,0.12579427572765745,1.2559999074625592,6.323763425073392,7.474499922912402,3424.344782345498,2679.7970328435745,0.7700608149930757,1009.0,0.2846901792253934,0.006659883435711112,0.006237811861880757,0.023679319907730187,0.09939998948770695,1.4689999999999999,4.376820020325305,8.812878195609237,-0.00019682358427971787,1.290398346273947,11.372123449527885,13.601399270602474,4341.669837437302,2479.4440745212614,0.8942268016499109,1009.0,0.47990422519967235,0.007283431492154241,0.009844756467764552,0.01470298847440011,0.05522226308151224,0.485,3.112147047185626,4.635811459268242,0.004344568978881768,1.2579914750041385,5.831811295485943,6.912554591804455,3027.7456242802605,2109.534924977206,0.82661576838256,1009.0,0.11279278707870982,0.010755566696101953,0.012341200387192747,0.028246705003934735
2004.02.15.05.22.39,0.07535483865674701,0.766,3.3873433248055265,5.374571921583402,0.015523939946711392,1.2680110590292797,6.8150166341160014,8.106428534331743,3162.4807874448593,2039.8100288985347,0.7944981056038648,1009.0,0.1297127491508841,0.006292655717936131,0.005386610596196474,0.034919666273121146,0.09214597502273567,0.847,3.147056439236547,4.796736915431661,0.08271337050019306,1.2604399291121358,6.045998737656248,7.173302063846001,3420.6997249345995,2672.8664226855963,0.7828193226553075,1009.0,0.28437915598895586,0.005768677041778606,0.006039667713958429,0.021536884295828014,0.09795840779740718,1.562,4.61538153723844,9.218198011829069,0.06493624180507683,1.297819073880703,11.96355320656094,14.36228195313314,4371.490271987207,2533.345828769136,0.9003631192291233,1009.0,0.4686533357713661,0.010199294132486644,0.009946022874023729,0.01609275962981347,0.05478306471609178,0.469,3.182513161555569,4.508692627549315,0.026158286827260416,1.261133315856895,5.686062483560803,6.757352794352723,3048.1982538908533,2057.7627830876545,0.8314911645167087,1009.0,0.1088788941523208,0.008470096418316817,0.011377715548728956,0.02408982237071815
2004.02.15.05.32.39,0.07658680736589037,0.738,3.329519081244591,5.04003252356376,0.023729563784133503,1.2670081560812718,6.385762314270159,7.589690658085688,3185.0159223290193,2064.0869762275397,0.7886096911835351,1009.0,0.13567237629121703,0.006393630213579761,0.006469563993910028,0.036273899445619276,0.09366519315200884,0.769,3.1396924782504514,4.249177166101473,0.08761886912125047,1.2574231577660406,5.34301377010667,6.323494850832631,3500.4188152446263,2676.7439005719148,0.7646790302506562,1009.0,0.2864612642539089,0.005392143462090896,0.004903226121673123,0.019615427143971846,0.10051446568778048,1.4260000000000002,4.7457821110674026,7.600895998125763,0.06854330057928858,1.2950336364896395,9.843415985032355,11.801452261913548,4375.436759079873,2509.6934437778928,0.895380635709226,1009.0,0.4730992576042152,0.007717085487942501,0.008722913863454532,0.01367190583140229,0.054562397086099966,0.529,3.16968791837383,5.003445863443344,0.008573638665240135,1.2624819145185324,6.316759912869784,7.5260293229306,3035.9993315673028,2067.8642223981406,0.8238443198927119,1009.0,0.10880684929650974,0.007995743068504048,0.011981856460130185,0.02332493996101692
2004.02.15.05.42.39,0.0740066815633266,0.659,3.346576183254911,4.945499409898798,-0.006562763250616899,1.2695548921320272,6.2785829698730735,7.473063709126925,3166.7314938886184,2055.408981310654,0.7993497048416806,1009.0,0.13049712759548368,0.006908289404070573,0.007666632346991403,0.036451406717032876,0.0916838714027207,0.791,3.2323042723777298,4.362817515013116,0.10197594411140823,1.2621255832444747,5.506423600725139,6.534591710993599,3422.999000568259,2655.1186761731574,0.786193598143974,1009.0,0.2791019796388157,0.00578493320567194,0.005892156454247196,0.020578106668724925,0.09546015969944607,1.184,4.155921547717059,6.442478222708951,0.040649001957679634,1.2912443946447738,8.318813892693958,9.960745812980079,4239.449008965415,2527.588450742473,0.8958237725516328,1009.0,0.448231453073839,0.007431355945145653,0.00953989297271328,0.01654547928615957,0.05479098735122297,0.508,3.149932157094886,5.128580695192162,0.016644265283174395,1.259389049142423,6.458878365168243,7.669881473084978,3006.025618172473,2071.295652624025,0.8339073313410191,1009.0,0.11027632537939265,0.008571579508150339,0.011355091270799868,0.022852022537466585
2004.02.15.05.52.39,0.07723644861165371,0.72,3.412106396846203,4.868167902055348,0.01668706464130168,1.2697438662722649,6.181326333618299,7.356509217072176,3192.587402537125,2052.3654066322983,0.7974540110181852,1009.0,0.13375138828808988,0.006812674574011901,0.005541547923970711,0.03895121266318424,0.09239720666139277,0.9179999999999999,3.136884457002385,5.335659137474716,0.0948537141736318,1.2573395679500943,6.708735354641432,7.940984938576088,3392.7142242271225,2655.2453476886226,0.7757691126541412,1009.0,0.27945124928069265,0.005763234555993671,0.005338685329363505,0.02285840532981333,0.09777479579809602,1.5939999999999999,4.893999419615582,8.713902116035829,0.05961110786105983,1.3000000765713082,11.328073418081463,13.601865466056875,4409.895113242141,2485.5383574160232,0.9039443411644805,1009.0,0.4712724148589897,0.007767688325363965,0.009310163867731725,0.013589818793388822,0.05579839241145864,0.449,3.090690479330163,4.15782587944876,-0.031539560886817815,1.2613327526627567,5.244401961617551,6.246204395802438,3083.15947254128,2062.438626090613,0.8254300058135648,1009.0,0.1090968031371718,0.009002611878317919,0.011956129967098482,0.022968855477715613
2004.02.15.06.02.39,0.07638222845805659,0.6910000000000001,3.2227278037888736,4.608401811597996,-0.021014847073160498,1.2633604252107062,5.822072472242232,6.922022658155941,3141.680200661808,2067.9600163176556,0.813283418092722,1009.0,0.12961777406349986,0.006860710081467847,0.0066833258421354,0.043666442992816495,0.09300758511364476,0.8180000000000001,3.1642010710290966,4.5157607251796446,0.1370507829431647,1.2595845127380125,5.687982272666857,6.742985880785321,3389.3782128631974,2663.9943916793627,0.8032253516959661,1009.0,0.28152265041753294,0.006793987076467995,0.005989461275397075,0.024858619030846442,0.09983957566586822,1.5499999999999998,4.849209872779855,8.263256273854934,-0.04348409914326842,1.2981778590959616,10.727176338754273,12.862253170186596,4368.691340234652,2532.379904224522,0.9022750141227159,1009.0,0.4686029917651351,0.0078090455232792295,0.008281531144622932,0.01625344871619601,0.05597469739129346,0.471,3.103943984272253,4.44843851962888,0.015004918187732127,1.2605097873904028,5.607300292596677,6.667207907588683,3016.8404419066983,2059.905079419994,0.836380648662158,1009.0,0.1054043301914947,0.008232898536048975,0.01130388158933255,0.02585123332405033
2004.02.15.06.12.39,0.07657197230945129,0.7030000000000001,3.368110746887085,4.845114848298186,-0.009497014737697911,1.2686452762137908,6.146732065006791,7.317198218581408,3123.4518264053195,2066.0459415613327,0.7956713113145163,1009.0,0.12893524923463368,0.006643030839343183,0.006265725724981396,0.04792157941808173,0.09371351659904444,0.786,3.061489880796084,4.268327713187947,0.11612959604644109,1.255133053357009,5.357319195381928,6.337781800226163,3387.8521315499606,2677.8875756952975,0.779301499678599,1009.0,0.2796111394612139,0.006924964486321212,0.005533970175275513,0.024554796710237685,0.09849254190316582,1.592,4.841829112823407,8.599635907790242,-0.030036818772077045,1.3010089814760368,11.188203553458937,13.445025833288508,4294.847449618245,2560.0401115223513,0.898023390987606,1009.0,0.45089027733847126,0.007862687028372627,0.010235733232000534,0.015724789879391594,0.054611984916173625,0.40800000000000003,3.064595769952774,3.9368647803227277,-0.026072661618133052,1.2576317881864676,4.951126293525597,5.879228743837265,3031.9546822263783,2084.299785043105,0.8285986741102167,1009.0,0.11065901216640843,0.007784288911444049,0.0105698043195715,0.027315826695386056
2004.02.15.06.22.39,0.07622631580171722,0.664,3.314020768717104,4.447283020759126,-0.0012239519829088594,1.2699394261688877,5.64778004739348,6.724235847614886,3143.4643703307624,2055.148968354091,0.801522766271522,1009.0,0.1255023131335879,0.006645937607585031,0.006806004870875968,0.04743417815037703,0.09130357561411204,0.788,3.157556997120854,4.380989433432171,0.13350527251513922,1.259058636019146,5.5159225804714,6.543211516501053,3430.727082678192,2658.620523331119,0.7880536676434488,1009.0,0.28068290347297703,0.007024696111619788,0.006200540220035549,0.02912423768374647,0.09703735462882,1.06,3.8276182697372136,6.090438081918543,0.07242581206938763,1.280313914097213,7.7976726192278525,9.303454363984464,4378.615664153987,2495.9226352068767,0.8930980529427981,1009.0,0.49017971034807545,0.007994431225997385,0.008212954792667142,0.017506508040091153,0.05497459507368495,0.44699999999999995,3.1221975628370133,4.311082231389574,-0.03975079171242162,1.259783337875156,5.431029563314232,6.455262899718042,3036.362077577128,2063.4292329770565,0.8274821678810167,1009.0,0.1064584616998625,0.007846401458315506,0.012387650279160027,0.026094537089547374
2004.02.15.06.32.39,0.07611128423493212,0.6859999999999999,3.2386430073686623,4.67736162355555,-0.01863225716373474,1.2621745804029134,5.903646944603916,7.012263632017305,3119.1078180831046,2071.4545590150956,0.7923990850109369,1009.0,0.13024924809612143,0.0057423791543889,0.005617761837441938,0.04515225878852096,0.09281608605235477,0.886,3.211966136282736,5.624025125402891,0.11994055534397847,1.2606072422113528,7.089686803461496,8.408461390954729,3342.161706902857,2656.4661482950587,0.7741243271476193,1009.0,0.27186552997021113,0.005946055583684558,0.006383471686689183,0.024891009340159437,0.1007987596223597,1.431,4.547928797362762,7.291756394162598,0.0963092374597114,1.291617455496321,9.418159839927322,11.264410002367788,4298.505698872015,2565.6078800372893,0.8859612442415974,1009.0,0.4669954751825659,0.006668435841785768,0.00764575927741634,0.015910663072630823,0.05457668773157638,0.44499999999999995,3.0682602134706887,4.342513440273861,-0.07013543171327923,1.2588416819190862,5.466536922910584,6.499056888620369,2971.4732192471765,2105.8821542716864,0.8225520700893265,1009.0,0.10891826191605013,0.008893716040079647,0.011365385608015055,0.026846295384174112
2004.02.15.06.42.39,0.07623503727422926,0.81,3.4802510760036434,5.60109911750964,0.01224566994344893,1.2710070029625868,7.119036202642318,8.475897151391836,3169.0517802528734,2075.320015527206,0.7992717073917542,1009.0,0.1330712949635679,0.006732976133870117,0.0069553354552628925,0.046759321009455575,0.09211698070804115,0.889,3.1479794395080734,5.145631091647614,0.11528954754682896,1.2564197822496628,6.465072695704989,7.652323029641809,3449.6168482314197,2707.8175686187983,0.7802428685247409,1009.0,0.28450735313660513,0.0058362247495346445,0.005765893054531692,0.026479136693175576,0.0998910967062224,1.658,5.516356009482403,9.750618744976975,0.1522230742140275,1.3019127165522761,12.694454538338519,15.214780798702446,4367.345238258999,2497.0428605208685,0.9022298732887799,1009.0,0.4763677176805984,0.006091998214636869,0.00855018901234359,0.01648323012456266,0.05621944743174954,0.481,3.077963659565968,4.606946738749545,0.014781079996732489,1.2583463025849795,5.79713439491142,6.895401930823088,2998.3635396434556,2082.0382831473257,0.8213593607666424,1009.0,0.10559240560516163,0.009687592386595582,0.013744767656953845,0.026618308611536152
2004.02.15.06.52.39,0.07708552506033882,0.75,3.4056871758192355,5.227959460411681,-0.030025278292353293,1.2691311280414581,6.634966087347289,7.897408815439823,3146.1314226707136,2066.835551879613,0.7929680956045932,1009.0,0.12884438256920233,0.005923592847499006,0.006055227092320999,0.04414212856805295,0.09179512152580604,0.825,3.123423744570598,4.782389223991445,0.12069047236736968,1.255255876010739,6.003122174785701,7.102166980506708,3376.9069550394106,2666.4531545475074,0.7685205264935724,1009.0,0.2754485857615383,0.0055673736993795755,0.004914675737477824,0.025077597293445164,0.09939245792996254,1.3820000000000001,4.405686291132698,7.0729712761039965,-0.04365513446922186,1.2958871711787259,9.165772738818792,11.001969095065684,4280.711091017094,2518.590981414112,0.8902620196278992,1009.0,0.470063244594173,0.0076336412638035025,0.008936517628525383,0.01657028620495891,0.054958374251706396,0.452,3.0869503485441343,4.221376690246558,-0.010512457984822575,1.257691939015351,5.309191434870399,6.297631055254832,3014.6158950760746,2106.2091847371826,0.824104320600266,1009.0,0.11130155915980279,0.00833725898526948,0.011589792400981706,0.02588772971987008
2004.02.15.07.02.39,0.07748513088207633,0.96,3.6670576458997237,6.336699627535596,-0.01587874967779885,1.2755471713983095,8.082759285903752,9.637569342395734,3223.9449513407835,2066.2974858121515,0.8114831128949326,1009.0,0.13897658797388013,0.005479676782352497,0.005420339557923663,0.04400468143360857,0.09476188883813932,0.986,3.2494487402172694,5.329146624151607,0.10152245658705576,1.2596857304233064,6.713049957777315,7.945359202571599,3544.3946288437487,2737.478470167754,0.8007783624535437,1009.0,0.30320154409798933,0.0061452903212411165,0.006394898389266238,0.027832945912683444,0.0995290977985521,1.56,4.7774883413818365,8.168465483787667,0.00636472294238455,1.300754997214105,10.62517229760774,12.776643761633597,4383.566001573556,2501.435737231109,0.9050946558411058,1009.0,0.47689030172463853,0.009017096224421118,0.009483703780419806,0.018449591013587632,0.05591199575700416,0.496,3.1909737100625857,4.542853399544071,-0.018720846420782557,1.2616489935075705,5.731486419187222,6.8033599151459,3073.2954895060857,2064.228544850683,0.838540628534114,1009.0,0.1107307588101753,0.00890141482177362,0.01029262084293269,0.026182460697649495
2004.02.15.07.12.39,0.07610651811513502,0.73,3.3022605356791517,5.20323370201913,-0.00837972271030579,1.2664291624704267,6.5895268993859855,7.843643142735193,3187.6277628699036,2060.7137135374123,0.7983616189080429,1009.0,0.1326094927318523,0.0060256056252925815,0.0063197093286500566,0.039163429904462116,0.09280966746519459,0.7989999999999999,3.1575288579671956,4.816308604571109,0.17269599250987022,1.2548487505180406,6.043738834555344,7.140005341940733,3393.450823654534,2659.7116986620817,0.7758032703400474,1009.0,0.27344136063139207,0.005666485125259627,0.006618599587835141,0.022237773131599387,0.09973894489569383,1.56,5.095347349025425,8.83305915178211,0.07425584202883942,1.3020484392298632,11.501070882202956,13.790240188031095,4335.969986458165,2495.893540090384,0.9029446926067661,1009.0,0.4706469898999448,0.009388168420480382,0.010419922929077589,0.015428896803875583,0.054813284807665466,0.473,3.098652766664511,4.579181869518217,-0.0038162657878922485,1.2583268949410151,5.762107703241051,6.842781181909573,3046.4643314111972,2080.1561895613136,0.8270925580885531,1009.0,0.10767146676406363,0.009183460791043681,0.01087896513801596,0.02794058101200534
2004.02.15.07.22.39,0.07635003555786664,0.723,3.443134283539568,4.859198784770893,0.014639375893246145,1.2707322396608793,6.174740554729339,7.3595988186584895,3161.4723994289398,2036.7506437507072,0.799403760446359,1009.0,0.1301891043155749,0.006354192275814371,0.006656984700966105,0.038482239504126825,0.09103083000675513,0.852,3.211071295278283,4.745644964106584,0.12219000887963505,1.2618286139113304,5.9881906071738955,7.110248679295739,3371.8410063282317,2679.2021314153785,0.7784107881595138,1009.0,0.27167680270765,0.005200295691445906,0.004823552598306001,0.02368466128487909,0.09695496724680033,1.182,4.083878157745176,6.446291693431787,0.042240358500009734,1.2874047507901678,8.298986551103278,9.926113622229588,4407.939232010699,2542.1554613215512,0.9020164359288216,1009.0,0.4730472569097461,0.00742411241590285,0.008012164914331018,0.016320275333764758,0.055567796692840676,0.5,3.1064955904132447,4.696965068503915,-0.005031331243858614,1.257541442323473,5.906628226789382,7.006637095129706,3027.7655486893286,2066.705020453791,0.8313380015363355,1009.0,0.10870055940266962,0.008157087203038054,0.012583981317094498,0.02583219248061833
2004.02.15.07.32.39,0.07706156097359759,0.694,3.369524523328654,5.1387487483633425,0.04957776057469177,1.2696214907191252,6.524265846328105,7.765669731509741,3169.409802450983,2074.7188036475864,0.7976745985081122,1009.0,0.13391657450966804,0.006691808528934107,0.006691645923621134,0.03687437835840299,0.09293066499328276,0.9279999999999999,3.104602102829238,5.541766004119581,0.11150828481518195,1.2543647367604558,6.951395854945501,8.224218238496912,3443.979410328216,2678.6791309909663,0.779821485317068,1009.0,0.2928439088782489,0.006040181456318349,0.007127997680219296,0.023753015676488454,0.09991099701343567,1.206,4.191568844293232,6.235549825573467,-0.0390401929081664,1.2877413480434212,8.029775338175897,9.59418956421396,4263.954826918217,2587.2842579375833,0.8839705029830517,237.0,0.46904219052264784,0.008154475826399013,0.010591211516960157,0.015229498855275954,0.055032411880835054,0.528,3.1726538193307063,4.7971729927384406,-0.05187590363705927,1.2608712332004313,6.048617427229922,7.1901964878082305,3038.482720061608,2084.6860423124567,0.8316642258080814,1009.0,0.10999549515975829,0.008776948829983703,0.012315289407675633,0.023578436807060475
2004.02.15.07.42.39,0.07699595762268546,0.6990000000000001,3.39192779691917,4.792459388689788,-0.01662964637322679,1.2678297615961573,6.07602264422184,7.2245611275116595,3149.963617714917,2070.9365375365974,0.8064711742644877,1009.0,0.13492282532935826,0.00740691755501094,0.006957753065871042,0.03860757454204335,0.09302413003909926,0.986,3.179556882999181,5.77269574866534,0.12325241938610362,1.2572122494666316,7.257503807666013,8.577576719025263,3420.994705127329,2667.5881554588977,0.790642164406929,1009.0,0.28193501780486435,0.006459579263853337,0.0063683407389329184,0.022728209620836177,0.10011057826653172,1.499,4.814513547774225,7.851318148491508,-0.041867161345778364,1.296679753788232,10.180645283699047,12.205133284120093,4308.36961826142,2559.5601116231114,0.8898852819581834,237.0,0.47559021449250943,0.007327755605520843,0.009649117133361765,0.016312543240477477,0.05547664116404084,0.486,3.179656627194865,4.668631599994559,-0.009985973032054615,1.2629518757498337,5.896257036398076,7.008096516230432,3048.8728370127815,2065.441613331808,0.8339797662390901,1009.0,0.10988916117626082,0.008502243146289879,0.011229260321142888,0.02562788355001984
2004.02.15.07.52.39,0.07728027098298197,0.732,3.4806387098295506,4.891287196485634,0.015745416049819952,1.274583426735788,6.234353596045546,7.442151394573942,3194.1853228286477,2033.8768221458379,0.8025797462950888,1009.0,0.1320218780298999,0.006235644346992794,0.006004205043783621,0.031073567322525437,0.09261385702837278,0.8109999999999999,3.141732576082592,4.480970918562028,0.12137566048306798,1.255492674776832,5.625826164142639,6.636962087942035,3467.2525946337587,2685.040462183873,0.7848715011268405,1009.0,0.2873421830210925,0.006914648670181433,0.005756071947881782,0.022561582179609893,0.09955832662510265,1.314,4.415489245381768,6.599146673828725,0.053528855976163234,1.2954881375256464,8.54911623373694,10.258909716685473,4437.8215865906595,2463.745296978464,0.9001953950011019,1009.0,0.48087524893784106,0.008343075327329119,0.008772385184790758,0.014970924173914362,0.054716391475441335,0.501,3.183056485369496,4.6421189912350895,-0.02350626712799003,1.2626129243767883,5.861199434828363,6.9806197007364705,3037.4554516949743,2102.7544684655036,0.8362887458449815,1009.0,0.11416653035292733,0.009306416206856856,0.012066654644286842,0.02280399873120153
2004.02.15.08.02.39,0.07780435763121658,0.786,3.3735755677580297,5.205363970995712,-0.00016758399499252052,1.2683399566408684,6.602171113272639,7.850390499394385,3200.4932858964603,2048.6413636553402,0.8159704235088678,1009.0,0.13110330710126578,0.007157769365258429,0.006124301716287322,0.03788325709089262,0.09321440313155406,1.04,3.2752827419168318,6.83370786702349,0.08284954775876575,1.2627795490807308,8.629466538869366,10.238304013529875,3433.6169497785086,2674.3833273357877,0.7977334620394807,1009.0,0.2818015573343819,0.005845770835484776,0.006403158970848983,0.02257698964473219,0.09853231247444921,1.555,4.878115095239072,8.372887830212386,0.007028372824130036,1.296226292105587,10.853157346372194,12.99012323469976,4350.233682568006,2497.399085104329,0.9051326955826847,1009.0,0.4598538653769678,0.006732787229664485,0.009610593943990232,0.014902878719302775,0.05533633534817449,0.503,3.153861922478633,5.023823826620117,-0.012730166260099858,1.2589055171482135,6.324519532512716,7.51540645009422,3032.5417285353406,2075.1734205780117,0.8401715606945174,1009.0,0.11032820415215633,0.009686660417673952,0.013404770311082545,0.02392896685014492
2004.02.15.08.12.39,0.0768502967803923,0.748,3.4013357758732137,4.866604498206998,0.02013133970327843,1.2677368874742827,6.169574039125283,7.339483903257983,3174.2906841370864,2048.0798076257033,0.7974884914197631,1009.0,0.12961806175053428,0.006416643130535022,0.007115284570480593,0.03944454420324362,0.0917577778442889,0.813,3.1042970447566125,4.980504222492395,0.1315564814949576,1.2547912988891277,6.249493362464017,7.392652147517197,3339.3612816203695,2668.422301920907,0.7726194900755434,1009.0,0.27099348713255056,0.005639141019810582,0.006945658379029101,0.021909794782458848,0.09907705531870131,1.475,4.529278804135803,8.407597473708597,0.039638974036528205,1.2918201578675639,10.86110389577317,13.01381786777704,4290.22279103939,2506.393086207033,0.8957777698372931,1009.0,0.4682736154579319,0.009336105808183236,0.010482172827631437,0.016063527476042967,0.05586628759675866,0.498,3.108776992652593,4.582369994723849,-0.0007638841850854336,1.2588089993504483,5.7683285877118475,6.843013956869577,2999.2528233504795,2045.9757683577145,0.8239066046426846,1009.0,0.10530910107922375,0.008743842479432724,0.01112857103055945,0.023982949483216026
2004.02.15.08.22.39,0.07659630599315398,0.781,3.3425783286734365,5.130795733610515,-0.015492367710161685,1.2690587034454082,6.511280981338993,7.7508701503030615,3147.268390052085,2071.4577591786892,0.7861674965287407,1009.0,0.13187313010943952,0.00691225033930801,0.006271990161429895,0.04468944123356496,0.09231449330320848,0.7909999999999999,3.244451670183926,4.657990144490723,0.1637634670048103,1.2628108335107007,5.88216041684896,6.982047762340992,3406.158309686236,2691.069125430421,0.7703953571788195,1009.0,0.280452388792019,0.00584660551011277,0.006195589955149909,0.026531388603566793,0.09765759474074137,1.2229999999999999,4.345791070927686,6.420391590275615,-0.00355775624019975,1.2936295059181981,8.305608000729597,9.956874542014184,4349.499267595814,2500.635549233929,0.8919340210308487,1009.0,0.47533307314090867,0.007512327041242055,0.009727842569715718,0.01679050032306492,0.05426084326038552,0.471,3.1228551667404423,4.459938059545014,-0.05237956671442352,1.2614088236620078,5.625805221296095,6.70100777150914,2991.5619010690325,2127.164205135998,0.8238064579730539,1009.0,0.11142446785894235,0.008906795365060349,0.014784748425530942,0.02683323056128989
